tab	specimens
specimen	sample	experiments	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	geologic_classes	geologic_types	lithologies	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	result_type	volume	weight	location	site
PI24c-8b	PI24c-8	PI24c-8b:LP-DIR-T		HT	206.3	-42.7	2.0	8.0	-1.0	21.4	6.1				748.0	573.0	K		hargrave 2014-10-10 20:56:20	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI24c
PI24c-8b	PI24c-8	PI24c-8b:LP-DIR-T		LT	153.6	-16.1	2.0	5.0	-1.0	64.8	5.7				423.0	323.0	K		hargrave 2014-10-10 20:56:20	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI24c
PI24c-8b	PI24c-8	PI24c-8b:LP-DIR-T		HT	81.8	51.8	2.0	8.0	0.0	21.4	6.1				748.0	573.0	K		hargrave 2014-10-10 20:56:20	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI24c
PI24m-10b	PI24m-10	PI24m-10b:LP-DIR-T		LT	169.6	1.7	2.0	7.0	-1.0	36.9	19.2				473.0	323.0	K		hargrave 2014-11-03 20:04:04	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI24m
PI24m-10b	PI24m-10	PI24m-10b:LP-DIR-T		HT	142.2	-36.2	2.0	15.0	-1.0	2.1	3.1				853.0	573.0	K		hargrave 2014-11-03 20:04:04	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI24m
PI24m-10b	PI24m-10	PI24m-10b:LP-DIR-T		LT	14.5	79.4	2.0	7.0	0.0	36.9	19.2				473.0	323.0	K		hargrave 2014-11-03 20:04:04	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI24m
PI24m-10b	PI24m-10	PI24m-10b:LP-DIR-T		HT	74.1	39.6	2.0	15.0	0.0	2.1	3.1				853.0	573.0	K		hargrave 2014-11-03 20:04:04	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI24m
PI24m-11b	PI24m-11	PI24m-11b:LP-DIR-T		LT	149.4	17.5	2.0	6.0	-1.0	38.8	31.0				448.0	323.0	K		hargrave 2014-10-10 21:01:05	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI24m
PI24m-11b	PI24m-11	PI24m-11b:LP-DIR-T		HT	171.0	-23.2	2.0	15.0	-1.0	3.1	4.6				853.0	573.0	K		hargrave 2014-10-10 21:01:05	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI24m
PI24m-11b	PI24m-11	PI24m-11b:LP-DIR-T		LT	11.2	60.9	2.0	6.0	0.0	38.8	31.0				448.0	323.0	K		hargrave 2014-10-10 21:01:05	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI24m
PI24m-11b	PI24m-11	PI24m-11b:LP-DIR-T		HT	92.7	47.9	2.0	15.0	0.0	3.1	4.6				853.0	573.0	K		hargrave 2014-10-10 21:01:05	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI24m
PI24m-12b	PI24m-12	PI24m-12b:LP-DIR-T		LT	8.1	73.0	2.0	6.0	0.0	31.0	13.7				448.0	323.0	K		hargrave 2014-10-10 21:02:53	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI24m
PI24m-12b	PI24m-12	PI24m-12b:LP-DIR-T		LT	163.9	14.2	2.0	6.0	-1.0	31.0	13.7				448.0	323.0	K		hargrave 2014-10-10 21:02:53	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI24m
PI24m-12b	PI24m-12	PI24m-12b:LP-DIR-T		HT	158.5	-30.1	2.0	12.0	-1.0	2.2	4.8				853.0	648.0	K		hargrave 2014-10-10 21:02:53	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI24m
PI24m-12b	PI24m-12	PI24m-12b:LP-DIR-T		HT	93.5	46.6	2.0	12.0	0.0	2.2	4.8				853.0	648.0	K		hargrave 2014-10-10 21:02:53	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI24m
PI24m-13b	PI24m-13	PI24m-13b:LP-DIR-T		LT	22.0	74.4	2.0	5.0	0.0	35.7	15.2				448.0	348.0	K		hargrave 2014-10-10 21:04:30	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI24m
PI24m-13b	PI24m-13	PI24m-13b:LP-DIR-T		LT	172.6	-11.8	2.0	5.0	-1.0	35.7	15.2				448.0	348.0	K		hargrave 2014-10-10 21:04:30	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI24m
PI24m-13b	PI24m-13	PI24m-13b:LP-DIR-T		HT	208.4	-35.5	2.0	15.0	-1.0	3.9	4.4				853.0	573.0	K		hargrave 2014-10-10 21:04:30	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI24m
PI24m-13b	PI24m-13	PI24m-13b:LP-DIR-T		HT	82.6	44.0	2.0	15.0	0.0	3.9	4.4				853.0	573.0	K		hargrave 2014-10-10 21:04:30	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI24m
PI24m-14b	PI24m-14	PI24m-14b:LP-DIR-T		LT	355.8	54.6	2.0	7.0	0.0	53.3	28.6				473.0	323.0	K		hargrave 2014-10-10 21:06:02	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI24m
PI24m-14b	PI24m-14	PI24m-14b:LP-DIR-T		HT	190.4	-28.6	2.0	15.0	-1.0	1.3	3.1				853.0	573.0	K		hargrave 2014-10-10 21:06:02	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI24m
PI24m-14b	PI24m-14	PI24m-14b:LP-DIR-T		LT	144.6	6.5	2.0	7.0	-1.0	53.3	28.6				473.0	323.0	K		hargrave 2014-10-10 21:06:02	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI24m
PI24m-14b	PI24m-14	PI24m-14b:LP-DIR-T		HT	93.8	48.2	2.0	15.0	0.0	1.3	3.1				853.0	573.0	K		hargrave 2014-10-10 21:06:02	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI24m
PI24m-9b	PI24m-9	PI24m-9b:LP-DIR-T		LT	165.6	-40.9	2.0	5.0	-1.0	35.2	9.4				423.0	323.0	K		hargrave 2014-10-10 20:57:56	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI24m
PI24m-9b	PI24m-9	PI24m-9b:LP-DIR-T		HT	222.8	-57.7	2.0	18.0	-1.0	4.6	2.4				853.0	498.0	K		hargrave 2014-10-10 20:57:56	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI24m
PI24m-9b	PI24m-9	PI24m-9b:LP-DIR-T		LT	4.0	74.0	2.0	5.0	0.0	35.2	9.4				423.0	323.0	K		hargrave 2014-10-10 20:57:56	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI24m
PI24m-9b	PI24m-9	PI24m-9b:LP-DIR-T		HT	81.2	49.6	2.0	18.0	0.0	4.6	2.4				853.0	498.0	K		hargrave 2014-10-10 20:57:56	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI24m
PI26-1b	PI26-1	PI26-1b:LP-DIR-T		LT	61.3	72.2	2.0	7.0	-1.0	33.9	15.7				448.0	298.0	K		hargrave 2014-11-03 20:05:41	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI26
PI26-1b	PI26-1	PI26-1b:LP-DIR-T		HT	111.7	41.4	2.0	15.0	-1.0	4.1	5.0				853.0	573.0	K		hargrave 2014-11-03 20:05:41	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI26
PI26-1b	PI26-1	PI26-1b:LP-DIR-T		LT	16.8	55.0	2.0	7.0	0.0	33.9	15.7				448.0	298.0	K		hargrave 2014-11-03 20:05:41	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI26
PI26-1b	PI26-1	PI26-1b:LP-DIR-T		HT	78.8	45.8	2.0	15.0	0.0	4.1	5.0				853.0	573.0	K		hargrave 2014-11-03 20:05:41	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI26
PI26-2b	PI26-2	PI26-2b:LP-DIR-T		LT	17.0	72.4	2.0	5.0	0.0	37.9	11.0				423.0	323.0	K		hargrave 2014-11-03 20:07:38	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI26
PI26-2b	PI26-2	PI26-2b:LP-DIR-T		HT	92.0	44.6	2.0	15.0	0.0	9.9	3.6				853.0	573.0	K		hargrave 2014-11-03 20:07:38	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI26
PI26-2b	PI26-2	PI26-2b:LP-DIR-T		HT	138.9	23.3	2.0	15.0	-1.0	9.9	3.6				853.0	573.0	K		hargrave 2014-11-03 20:07:38	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI26
PI26-2b	PI26-2	PI26-2b:LP-DIR-T		LT	146.3	66.6	2.0	5.0	-1.0	37.9	11.0				423.0	323.0	K		hargrave 2014-11-03 20:07:38	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI26
PI26-3b	PI26-3	PI26-3b:LP-DIR-T		LT	24.9	65.6	2.0	8.0	0.0	23.9	11.4				473.0	298.0	K		hargrave 2014-11-03 20:09:23	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI26
PI26-3b	PI26-3	PI26-3b:LP-DIR-T		LT	153.7	60.5	2.0	8.0	-1.0	23.9	11.4				473.0	298.0	K		hargrave 2014-11-03 20:09:23	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI26
PI26-3b	PI26-3	PI26-3b:LP-DIR-T		HT	129.9	36.0	2.0	15.0	-1.0	2.6	2.8				853.0	573.0	K		hargrave 2014-11-03 20:09:23	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI26
PI26-3b	PI26-3	PI26-3b:LP-DIR-T		HT	74.8	51.2	2.0	15.0	0.0	2.6	2.8				853.0	573.0	K		hargrave 2014-11-03 20:09:23	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI26
PI26-4b	PI26-4	PI26-4b:LP-DIR-T		HT	137.5	49.1	2.0	15.0	-1.0	3.0	3.1				853.0	573.0	K		hargrave 2014-11-03 20:11:05	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI26
PI26-4b	PI26-4	PI26-4b:LP-DIR-T		LT	186.7	50.1	2.0	7.0	-1.0	25.5	8.0				473.0	323.0	K		hargrave 2014-11-03 20:11:05	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI26
PI26-4b	PI26-4	PI26-4b:LP-DIR-T		LT	24.4	68.3	2.0	7.0	0.0	25.5	8.0				473.0	323.0	K		hargrave 2014-11-03 20:11:05	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI26
PI26-4b	PI26-4	PI26-4b:LP-DIR-T		HT	82.0	52.1	2.0	15.0	0.0	3.0	3.1				853.0	573.0	K		hargrave 2014-11-03 20:11:05	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI26
PI26-5b	PI26-5	PI26-5b:LP-DIR-T		LT	212.5	81.5	2.0	7.0	-1.0	25.3	7.3				448.0	298.0	K		hargrave 2014-11-03 20:12:36	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI26
PI26-5b	PI26-5	PI26-5b:LP-DIR-T		HT	81.4	53.6	2.0	15.0	0.0	3.2	7.4				853.0	573.0	K		hargrave 2014-11-03 20:12:36	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI26
PI26-5b	PI26-5	PI26-5b:LP-DIR-T		LT	32.7	74.5	2.0	7.0	0.0	25.3	7.3				448.0	298.0	K		hargrave 2014-11-03 20:12:36	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI26
PI26-5b	PI26-5	PI26-5b:LP-DIR-T		HT	61.5	69.4	2.0	15.0	-1.0	3.2	7.4				853.0	573.0	K		hargrave 2014-11-03 20:12:36	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI26
PI26-6b	PI26-6	PI26-6b:LP-DIR-T		LT	49.4	70.5	2.0	6.0	0.0	29.1	11.1				448.0	323.0	K		hargrave 2014-11-03 20:14:04	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI26
PI26-6b	PI26-6	PI26-6b:LP-DIR-T		LT	162.0	84.1	2.0	6.0	-1.0	29.1	11.1				448.0	323.0	K		hargrave 2014-11-03 20:14:04	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI26
PI26-6b	PI26-6	PI26-6b:LP-DIR-T		HT	75.7	58.4	2.0	15.0	-1.0	5.0	4.5				853.0	573.0	K		hargrave 2014-11-03 20:14:04	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI26
PI26-6b	PI26-6	PI26-6b:LP-DIR-T		HT	90.8	45.8	2.0	15.0	0.0	5.0	4.5				853.0	573.0	K		hargrave 2014-11-03 20:14:04	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI26
PI26-7b	PI26-7	PI26-7b:LP-DIR-T		LT	10.8	65.6	2.0	7.0	0.0	27.7	8.4				448.0	298.0	K		hargrave 2014-11-03 20:15:31	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI26
PI26-7b	PI26-7	PI26-7b:LP-DIR-T		LT	58.9	81.5	2.0	7.0	-1.0	27.7	8.4				448.0	298.0	K		hargrave 2014-11-03 20:15:31	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI26
PI26-7b	PI26-7	PI26-7b:LP-DIR-T		HT	82.5	56.1	2.0	15.0	0.0	2.8	2.9				853.0	573.0	K		hargrave 2014-11-03 20:15:31	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI26
PI26-7b	PI26-7	PI26-7b:LP-DIR-T		HT	115.5	51.8	2.0	15.0	-1.0	2.8	2.9				853.0	573.0	K		hargrave 2014-11-03 20:15:31	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI26
PI26-8b	PI26-8	PI26-8b:LP-DIR-T		HT	145.9	35.8	2.0	15.0	-1.0	2.5	2.3				853.0	573.0	K		hargrave 2014-11-03 20:17:05	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI26
PI26-8b	PI26-8	PI26-8b:LP-DIR-T		LT	120.2	59.7	2.0	6.0	-1.0	24.5	7.6				448.0	323.0	K		hargrave 2014-11-03 20:17:05	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI26
PI26-8b	PI26-8	PI26-8b:LP-DIR-T		HT	85.5	54.5	2.0	15.0	0.0	2.5	2.3				853.0	573.0	K		hargrave 2014-11-03 20:17:05	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI26
PI26-8b	PI26-8	PI26-8b:LP-DIR-T		LT	29.8	62.8	2.0	6.0	0.0	24.5	7.6				448.0	323.0	K		hargrave 2014-11-03 20:17:05	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI26
PI26-9b	PI26-9	PI26-9b:LP-DIR-T		LT	182.4	62.6	2.0	8.0	-1.0	26.9	8.7				473.0	298.0	K		hargrave 2014-11-03 20:18:36	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI26
PI26-9b	PI26-9	PI26-9b:LP-DIR-T		HT	153.6	36.6	2.0	16.0	-1.0	2.6	3.3				853.0	548.0	K		hargrave 2014-11-03 20:18:36	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI26
PI26-9b	PI26-9	PI26-9b:LP-DIR-T		LT	324.9	74.4	2.0	8.0	0.0	26.9	8.7				473.0	298.0	K		hargrave 2014-11-03 20:18:36	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI26
PI26-9b	PI26-9	PI26-9b:LP-DIR-T		HT	77.4	67.9	2.0	16.0	0.0	2.6	3.3				853.0	548.0	K		hargrave 2014-11-03 20:18:36	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI26
PI2c-10a	PI2c-10	PI2c-10a:LP-DIR-AF		HC	247.3	52.9	1.0	79.0	-1.0	26.6	3.7				0.06	0.0	T		hargrave 2014-03-17 01:06:42	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g	i			Slate Islands	PI2c
PI2c-10a	PI2c-10	PI2c-10a:LP-DIR-AF		HC	2.2	55.6	1.0	79.0	0.0	26.6	3.7				0.06	0.0	T		hargrave 2014-03-17 01:06:42	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2c
PI2c-11a	PI2c-11	PI2c-11a:LP-DIR-AF		HC	235.9	-8.5	2.0	30.0	0.0	14.1	9.2				0.14	0.040999999999999995	T		hargrave 2014-03-17 03:20:50	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2c
PI2c-11a	PI2c-11	PI2c-11a:LP-DIR-AF		LC	70.4	76.9	2.0	42.0	0.0	103.7	3.2				0.021	0.0	T		hargrave 2014-03-17 03:20:50	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2c
PI2c-11a	PI2c-11	PI2c-11a:LP-DIR-AF		HC	101.5	-13.7	2.0	30.0	-1.0	14.1	9.2				0.14	0.040999999999999995	T		hargrave 2014-03-17 03:20:50	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g	i			Slate Islands	PI2c
PI2c-11a	PI2c-11	PI2c-11a:LP-DIR-AF		LC	217.1	71.0	2.0	42.0	-1.0	103.7	3.2				0.021	0.0	T		hargrave 2014-03-17 03:20:50	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g	i			Slate Islands	PI2c
PI2c-12a	PI2c-12	PI2c-12a:LP-DIR-AF		LC	124.8	37.7	2.0	51.0	0.0	47.9	7.6				0.026000000000000002	0.0	T		hargrave 2014-03-17 05:33:56	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2c
PI2c-12a	PI2c-12	PI2c-12a:LP-DIR-AF		HC	184.8	25.8	2.0	45.0	0.0	4.0	3.5				0.14	0.026000000000000002	T		hargrave 2014-03-17 05:33:56	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2c
PI2c-12a	PI2c-12	PI2c-12a:LP-DIR-AF		LC	45.4	54.3	2.0	51.0	-1.0	47.9	7.6				0.026000000000000002	0.0	T		hargrave 2014-03-17 05:33:56	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g	i			Slate Islands	PI2c
PI2c-12a	PI2c-12	PI2c-12a:LP-DIR-AF		HC	101.2	23.4	2.0	45.0	-1.0	4.0	3.5				0.14	0.026000000000000002	T		hargrave 2014-03-17 05:33:56	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g	i			Slate Islands	PI2c
PI2c-13a	PI2c-13	PI2c-13a:LP-DIR-AF		HC	157.3	53.4	1.0	47.0	-1.0	3.4	2.0				0.14	0.0245	T		hargrave 2014-03-17 07:47:45	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g	i			Slate Islands	PI2c
PI2c-13a	PI2c-13	PI2c-13a:LP-DIR-AF		HC	13.0	72.4	1.0	47.0	0.0	3.4	2.0				0.14	0.0245	T		hargrave 2014-03-17 07:47:45	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2c
PI2c-14a	PI2c-14	PI2c-14a:LP-DIR-AF		HC	58.9	86.4	1.0	75.0	-1.0	1.9	2.2				0.14	0.0105	T		hargrave 2014-03-17 10:01:10	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g	i			Slate Islands	PI2c
PI2c-14a	PI2c-14	PI2c-14a:LP-DIR-AF		HC	344.6	45.1	1.0	75.0	0.0	1.9	2.2				0.14	0.0105	T		hargrave 2014-03-17 10:01:10	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2c
PI2c-15a	PI2c-15	PI2c-15a:LP-DIR-AF		LC	60.5	67.8	2.0	27.0	0.0	113.7	8.6				0.0135	0.0	T		hargrave 2014-03-17 20:07:44	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2c
PI2c-15a	PI2c-15	PI2c-15a:LP-DIR-AF		HC	53.3	-54.5	2.0	22.0	-1.0	25.5	2.5				0.14	0.049	T		hargrave 2014-03-17 20:07:44	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g	i			Slate Islands	PI2c
PI2c-15a	PI2c-15	PI2c-15a:LP-DIR-AF		LC	203.3	49.1	2.0	27.0	-1.0	113.7	8.6				0.0135	0.0	T		hargrave 2014-03-17 20:07:44	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g	i			Slate Islands	PI2c
PI2c-15a	PI2c-15	PI2c-15a:LP-DIR-AF		HC	285.0	-62.2	2.0	22.0	0.0	25.5	2.5				0.14	0.049	T		hargrave 2014-03-17 20:07:44	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2c
PI2c-16a	PI2c-16	PI2c-16a:LP-DIR-AF		LC	179.3	58.5	2.0	30.0	-1.0	11.6	2.2				0.015	0.0	T		hargrave 2014-03-17 22:21:48	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g	i			Slate Islands	PI2c
PI2c-16a	PI2c-16	PI2c-16a:LP-DIR-AF		HC	144.3	51.9	2.0	44.0	-1.0	8.8	2.3				0.06	0.018000000000000002	T		hargrave 2014-03-17 22:21:48	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g	i			Slate Islands	PI2c
PI2c-16a	PI2c-16	PI2c-16a:LP-DIR-AF		LC	48.2	78.5	2.0	30.0	0.0	11.6	2.2				0.015	0.0	T		hargrave 2014-03-17 22:21:48	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2c
PI2c-16a	PI2c-16	PI2c-16a:LP-DIR-AF		HC	349.4	65.6	2.0	44.0	0.0	8.8	2.3				0.06	0.018000000000000002	T		hargrave 2014-03-17 22:21:48	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2c
PI2c-17a	PI2c-17	PI2c-17a:LP-DIR-AF		LC	42.4	76.0	2.0	44.0	0.0	47.7	3.4				0.022000000000000002	0.0	T		hargrave 2014-03-18 00:35:26	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2c
PI2c-17a	PI2c-17	PI2c-17a:LP-DIR-AF		LC	164.7	57.6	2.0	44.0	-1.0	47.7	3.4				0.022000000000000002	0.0	T		hargrave 2014-03-18 00:35:26	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g	i			Slate Islands	PI2c
PI2c-17a	PI2c-17	PI2c-17a:LP-DIR-AF		HC	248.2	65.0	2.0	23.0	-1.0	32.5	4.6				0.0525	0.028999999999999998	T		hargrave 2014-03-18 00:35:26	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g	i			Slate Islands	PI2c
