tab 	er_locations
location_type	er_citation_names	continent_ocean	location_end_lat	location_begin_lon	er_location_name	location_description	location_begin_lat	location_end_lon
Region	10.1130/G37927.1:This study	North America	48.69098	272.942158	Slate Islands	Central uplift of impact crater	48.62924	273.044394
>>>>>>>>>>
tab 	er_samples
sample_dip	sample_bed_dip_direction	er_citation_names	sample_lithology	er_site_name	er_sample_name	sample_description	sample_lat	sample_bed_dip	er_location_name	sample_declination_correction	sample_height	magic_method_codes	sample_type	sample_azimuth	sample_lon	sample_class
-46	84.0	10.1130/G37927.1:This study	Breccia	PI31	PI31-18	Clast	48.635786	0	Slate Islands	-6	0	SO-CMD-NORTH	Conglomerate	52.0	273.044372	Not Specified
-35	84.0	10.1130/G37927.1:This study	Breccia	PI31	PI31-19	Clast	48.635786	0	Slate Islands	-6	0	SO-CMD-NORTH	Conglomerate	317.0	273.044372	Not Specified
-33	84.0	10.1130/G37927.1:This study	Breccia	PI31	PI31-2	Clast	48.635786	0	Slate Islands	-6	0	SO-CMD-NORTH	Conglomerate	140.0	273.044372	Not Specified
-29	84.0	10.1130/G37927.1:This study	Breccia	PI31	PI31-20	Clast	48.635786	0	Slate Islands	-6	0	SO-CMD-NORTH	Conglomerate	322.0	273.044372	Not Specified
-64	84.0	10.1130/G37927.1:This study	Breccia	PI31	PI31-3	Clast	48.635786	0	Slate Islands	-6	0	SO-CMD-NORTH	Conglomerate	53.0	273.044372	Not Specified
-36	84.0	10.1130/G37927.1:This study	Breccia	PI31	PI31-4	Clast	48.635786	0	Slate Islands	-6	0	SO-CMD-NORTH	Conglomerate	329.0	273.044372	Not Specified
-46	84.0	10.1130/G37927.1:This study	Breccia	PI31	PI31-5	Clast	48.635786	0	Slate Islands	-6	0	SO-CMD-NORTH	Conglomerate	283.0	273.044372	Not Specified
-42	84.0	10.1130/G37927.1:This study	Breccia	PI31	PI31-6	Clast	48.635786	0	Slate Islands	-6	0	SO-CMD-NORTH	Conglomerate	339.0	273.044372	Not Specified
-34	84.0	10.1130/G37927.1:This study	Breccia	PI31	PI31-8	Clast	48.635786	0	Slate Islands	-6	0	SO-CMD-NORTH	Conglomerate	178.0	273.044372	Not Specified
-11	84.0	10.1130/G37927.1:This study	Breccia	PI31	PI31-9	Clast	48.635786	0	Slate Islands	-6	0	SO-CMD-NORTH	Conglomerate	239.0	273.044372	Not Specified
-72	207.2	10.1130/G37927.1:This study	Basalt	PI32	PI32-1		48.6425	42	Slate Islands	-5.8	1.45	SO-CMD-NORTH	Baked Contact	143.2	272.942592	Igneous
-94	207.2	10.1130/G37927.1:This study	Basalt	PI32	PI32-2		48.6425	42	Slate Islands	-5.8	1.4	SO-CMD-NORTH	Baked Contact	151.2	272.942592	Igneous
-65	207.2	10.1130/G37927.1:This study	Basalt	PI32	PI32-3		48.6425	42	Slate Islands	-5.8	1.2	SO-CMD-NORTH	Baked Contact	184.2	272.942592	Igneous
-94	207.2	10.1130/G37927.1:This study	Basalt	PI32	PI32-4		48.6425	42	Slate Islands	-5.8	1.4	SO-CMD-NORTH	Baked Contact	129.2	272.942592	Igneous
-60	207.2	10.1130/G37927.1:This study	Basalt	PI32	PI32-5		48.6425	42	Slate Islands	-5.8	1.4	SO-CMD-NORTH	Baked Contact	109.2	272.942592	Igneous
-70	207.2	10.1130/G37927.1:This study	Basalt	PI32	PI32-6		48.6425	42	Slate Islands	-5.8	1.3	SO-CMD-NORTH	Baked Contact	168.2	272.942592	Igneous
-54	207.2	10.1130/G37927.1:This study	Basalt	PI32	PI32-7		48.6425	42	Slate Islands	-5.8	0.7	SO-CMD-NORTH	Baked Contact	138.2	272.942592	Igneous
-51	207.2	10.1130/G37927.1:This study	Basalt	PI32	PI32-8		48.6425	42	Slate Islands	-5.8	0.65	SO-CMD-NORTH	Baked Contact	139.2	272.942592	Igneous
-51	207.2	10.1130/G37927.1:This study	Basalt	PI32	PI32-9		48.6425	42	Slate Islands	-5.8	0.6	SO-CMD-NORTH	Baked Contact	138.2	272.942592	Igneous
-62	207.2	10.1130/G37927.1:This study	Basalt	PI33	PI33-1		48.6425	42	Slate Islands	-5.8	3.4	SO-CMD-NORTH	Baked Contact	160.2	272.942592	Igneous
-45	207.2	10.1130/G37927.1:This study	Basalt	PI33	PI33-2		48.6425	42	Slate Islands	-5.8	4.1	SO-CMD-NORTH	Baked Contact	164.2	272.942592	Igneous
-57	207.2	10.1130/G37927.1:This study	Basalt	PI33	PI33-3		48.6425	42	Slate Islands	-5.8	3.3	SO-CMD-NORTH	Baked Contact	148.2	272.942592	Igneous
-64	207.2	10.1130/G37927.1:This study	Basalt	PI33	PI33-5		48.6425	42	Slate Islands	-5.8	3.5	SO-CMD-NORTH	Baked Contact	127.2	272.942592	Igneous
-36	207.2	10.1130/G37927.1:This study	Basalt	PI33	PI33-6		48.6425	42	Slate Islands	-5.8	3.6	SO-CMD-NORTH	Baked Contact	117.2	272.942592	Igneous
-50	207.2	10.1130/G37927.1:This study	Basalt	PI34	PI34-1		48.6425	42	Slate Islands	-5.8	9.8	SO-CMD-NORTH	Baked Contact	31.2	272.942592	Igneous
-62	207.2	10.1130/G37927.1:This study	Basalt	PI34	PI34-2		48.6425	42	Slate Islands	-5.8	10.5	SO-CMD-NORTH	Baked Contact	159.2	272.942592	Igneous
-53	207.2	10.1130/G37927.1:This study	Basalt	PI34	PI34-3		48.6425	42	Slate Islands	-5.8	9.7	SO-CMD-NORTH	Baked Contact	46.2	272.942592	Igneous
-47	207.2	10.1130/G37927.1:This study	Basalt	PI34	PI34-4		48.6425	42	Slate Islands	-5.8	9.7	SO-CMD-NORTH	Baked Contact	46.2	272.942592	Igneous
-61	207.2	10.1130/G37927.1:This study	Basalt	PI34	PI34-5		48.6425	42	Slate Islands	-5.8	9.9	SO-CMD-NORTH	Baked Contact	60.2	272.942592	Igneous
-50	207.2	10.1130/G37927.1:This study	Basalt	PI34	PI34-6		48.6425	42	Slate Islands	-5.8	10.7	SO-CMD-NORTH	Baked Contact	63.2	272.942592	Igneous
-81	207.2	10.1130/G37927.1:This study	Basalt	PI34	PI34-7		48.6425	42	Slate Islands	-5.8	11.6	SO-CMD-NORTH	Baked Contact	161.2	272.942592	Igneous
-32	207.2	10.1130/G37927.1:This study	Basalt	PI34	PI34-8		48.6425	42	Slate Islands	-5.8	13.3	SO-CMD-NORTH	Baked Contact	64.2	272.942592	Igneous
-43	84.1	10.1130/G37927.1:This study	Breccia	PI44	PI44-1	Matrix	48.652028	0	Slate Islands	-5.9	0	SO-CMD-NORTH	Conglomerate	110.1	272.942158	Not Specified
-20	84.1	10.1130/G37927.1:This study	Breccia	PI44	PI44-10	Matrix	48.652028	0	Slate Islands	-5.9	0	SO-CMD-NORTH	Conglomerate	47.1	272.942158	Not Specified
-59	84.1	10.1130/G37927.1:This study	Breccia	PI44	PI44-12	Matrix	48.652028	0	Slate Islands	-5.9	0	SO-CMD-NORTH	Conglomerate	24.1	272.942158	Not Specified
-66	84.1	10.1130/G37927.1:This study	Breccia	PI44	PI44-13	Matrix	48.652028	0	Slate Islands	-5.9	0	SO-CMD-NORTH	Conglomerate	17.1	272.942158	Not Specified
-44	84.1	10.1130/G37927.1:This study	Breccia	PI44	PI44-2	Matrix	48.652028	0	Slate Islands	-5.9	0	SO-CMD-NORTH	Conglomerate	119.1	272.942158	Not Specified
-34	84.1	10.1130/G37927.1:This study	Breccia	PI44	PI44-3	Matrix	48.652028	0	Slate Islands	-5.9	0	SO-CMD-NORTH	Conglomerate	134.1	272.942158	Not Specified
-36	84.1	10.1130/G37927.1:This study	Breccia	PI44	PI44-4	Matrix	48.652028	0	Slate Islands	-5.9	0	SO-CMD-NORTH	Conglomerate	119.1	272.942158	Not Specified
-35	84.1	10.1130/G37927.1:This study	Breccia	PI44	PI44-5	Matrix	48.652028	0	Slate Islands	-5.9	0	SO-CMD-NORTH	Conglomerate	122.1	272.942158	Not Specified
-71	84.1	10.1130/G37927.1:This study	Breccia	PI44	PI44-6	Matrix	48.652028	0	Slate Islands	-5.9	0	SO-CMD-NORTH	Conglomerate	248.1	272.942158	Not Specified
-73	84.1	10.1130/G37927.1:This study	Breccia	PI44	PI44-7	Matrix	48.652028	0	Slate Islands	-5.9	0	SO-CMD-NORTH	Conglomerate	247.1	272.942158	Not Specified
-71	84.1	10.1130/G37927.1:This study	Breccia	PI44	PI44-8	Matrix	48.652028	0	Slate Islands	-5.9	0	SO-CMD-NORTH	Conglomerate	248.1	272.942158	Not Specified
-28	84.1	10.1130/G37927.1:This study	Breccia	PI44	PI44-9	Matrix	48.652028	0	Slate Islands	-5.9	0	SO-CMD-NORTH	Conglomerate	353.1	272.942158	Not Specified
-58	84.1	10.1130/G37927.1:This study	Breccia	PI46	PI46-1	Matrix	48.655469	0	Slate Islands	-5.9	0	SO-CMD-NORTH	Conglomerate	210.1	272.955206	Not Specified
-67	84.1	10.1130/G37927.1:This study	Breccia	PI46	PI46-10	Matrix	48.655469	0	Slate Islands	-5.9	0	SO-CMD-NORTH	Conglomerate	177.1	272.955206	Not Specified
-66	84.1	10.1130/G37927.1:This study	Breccia	PI46	PI46-11	Matrix	48.655469	0	Slate Islands	-5.9	0	SO-CMD-NORTH	Conglomerate	174.1	272.955206	Not Specified
-25	84.1	10.1130/G37927.1:This study	Breccia	PI46	PI46-2	Matrix	48.655469	0	Slate Islands	-5.9	0	SO-CMD-NORTH	Conglomerate	276.1	272.955206	Not Specified
-40	84.1	10.1130/G37927.1:This study	Breccia	PI46	PI46-3	Matrix	48.655469	0	Slate Islands	-5.9	0	SO-CMD-NORTH	Conglomerate	275.1	272.955206	Not Specified
-6	84.1	10.1130/G37927.1:This study	Breccia	PI46	PI46-4	Matrix	48.655469	0	Slate Islands	-5.9	0	SO-CMD-NORTH	Conglomerate	307.1	272.955206	Not Specified
-20	84.1	10.1130/G37927.1:This study	Breccia	PI46	PI46-5	Matrix	48.655469	0	Slate Islands	-5.9	0	SO-CMD-NORTH	Conglomerate	228.1	272.955206	Not Specified
-56	84.1	10.1130/G37927.1:This study	Breccia	PI46	PI46-6	Matrix	48.655469	0	Slate Islands	-5.9	0	SO-CMD-NORTH	Conglomerate	183.1	272.955206	Not Specified
-41	84.1	10.1130/G37927.1:This study	Breccia	PI46	PI46-7	Matrix	48.655469	0	Slate Islands	-5.9	0	SO-CMD-NORTH	Conglomerate	212.1	272.955206	Not Specified
-34	84.1	10.1130/G37927.1:This study	Breccia	PI46	PI46-8	Matrix	48.655469	0	Slate Islands	-5.9	0	SO-CMD-NORTH	Conglomerate	223.1	272.955206	Not Specified
-74	84.1	10.1130/G37927.1:This study	Breccia	PI46	PI46-9	Matrix	48.655469	0	Slate Islands	-5.9	0	SO-CMD-NORTH	Conglomerate	176.1	272.955206	Not Specified
-16	90.0	10.1130/G37927.1:This study	Breccia	PI47	PI47-1	Matrix	48.65555	0	Slate Islands	0	0	SO-CMD-NORTH	Conglomerate	233.1	273.04098	Not Specified
-27	90.0	10.1130/G37927.1:This study	Breccia	PI47	PI47-2	Matrix	48.65555	0	Slate Islands	0	0	SO-CMD-NORTH	Conglomerate	251.1	273.04098	Not Specified
-13	90.0	10.1130/G37927.1:This study	Breccia	PI47	PI47-3	Matrix	48.65555	0	Slate Islands	0	0	SO-CMD-NORTH	Conglomerate	224.1	273.04098	Not Specified
-10	90.0	10.1130/G37927.1:This study	Breccia	PI47	PI47-4	Matrix	48.65555	0	Slate Islands	0	0	SO-CMD-NORTH	Conglomerate	113.1	273.04098	Not Specified
-16	90.0	10.1130/G37927.1:This study	Breccia	PI47	PI47-5	Matrix	48.65555	0	Slate Islands	0	0	SO-CMD-NORTH	Conglomerate	48.1	273.04098	Not Specified
-21	90.0	10.1130/G37927.1:This study	Breccia	PI47	PI47-6	Matrix	48.65555	0	Slate Islands	0	0	SO-CMD-NORTH	Conglomerate	60.1	273.04098	Not Specified
-47	90.0	10.1130/G37927.1:This study	Breccia	PI47	PI47-7	Matrix	48.65555	0	Slate Islands	0	0	SO-CMD-NORTH	Conglomerate	188.1	273.04098	Not Specified
-14	90.0	10.1130/G37927.1:This study	Breccia	PI47	PI47-8	Matrix	48.65555	0	Slate Islands	0	0	SO-CMD-NORTH	Conglomerate	198.1	273.04098	Not Specified
-21	90.0	10.1130/G37927.1:This study	Breccia	PI47	PI47-9	Matrix	48.65555	0	Slate Islands	0	0	SO-CMD-NORTH	Conglomerate	238.1	273.04098	Not Specified
>>>>>>>>>>
tab 	er_specimens
specimen_weight	er_citation_names	er_location_name	er_site_name	er_sample_name	specimen_class	er_specimen_name	specimen_lithology	specimen_type
1.00E-03	10.1130/G37927.1:This study	Slate Islands	DeI2	DeI2-1	Not Specified	DeI2-1a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	DeI2	DeI2-2	Not Specified	DeI2-2a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	DeI2	DeI2-3	Not Specified	DeI2-3a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	DeI2	DeI2-4	Not Specified	DeI2-4a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	DeI2	DeI2-6	Not Specified	DeI2-6a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	DeI2	DeI2-7	Not Specified	DeI2-7a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI15	PI15-10	Not Specified	PI15-10a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI15	PI15-2	Not Specified	PI15-2a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI15	PI15-6	Not Specified	PI15-6a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI15	PI15-7	Not Specified	PI15-7a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI15	PI15-8	Not Specified	PI15-8a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-10	Not Specified	PI16-10a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-10	Not Specified	PI16-10b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-11	Not Specified	PI16-11a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-11	Not Specified	PI16-11b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-12	Not Specified	PI16-12a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-12	Not Specified	PI16-12b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-13	Not Specified	PI16-13a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-13	Not Specified	PI16-13b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-14	Not Specified	PI16-14a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-14	Not Specified	PI16-14b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-15	Not Specified	PI16-15a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-16	Not Specified	PI16-16a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-16	Not Specified	PI16-16b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-17	Not Specified	PI16-17a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-17	Not Specified	PI16-17b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-18	Not Specified	PI16-18a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-19	Not Specified	PI16-19a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-19	Not Specified	PI16-19b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-1	Not Specified	PI16-1a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-1	Not Specified	PI16-1b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-20	Not Specified	PI16-20a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-20	Not Specified	PI16-20b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-21	Not Specified	PI16-21a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-22	Not Specified	PI16-22a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-23	Not Specified	PI16-23a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-23	Not Specified	PI16-23b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-24	Not Specified	PI16-24a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-2	Not Specified	PI16-2a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-2	Not Specified	PI16-2b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-3	Not Specified	PI16-3a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-3	Not Specified	PI16-3b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-4	Not Specified	PI16-4a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-4	Not Specified	PI16-4b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-6	Not Specified	PI16-6a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-6	Not Specified	PI16-6b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-7	Not Specified	PI16-7a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-7	Not Specified	PI16-7b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-8	Not Specified	PI16-8a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-9	Not Specified	PI16-9a	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16	PI16-9	Not Specified	PI16-9b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16H	PI16H-25	Metamorphic	PI16H-25a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16H	PI16H-26	Metamorphic	PI16H-26a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16H	PI16H-27	Metamorphic	PI16H-27a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16H	PI16H-28	Metamorphic	PI16H-28a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16H	PI16H-29	Metamorphic	PI16H-29a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI16H	PI16H-30	Metamorphic	PI16H-30a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22	PI22-10	Not Specified	PI22-10b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22	PI22-11	Not Specified	PI22-11b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22	PI22-12	Not Specified	PI22-12b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22	PI22-13	Not Specified	PI22-13b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22	PI22-14	Not Specified	PI22-14b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22	PI22-15	Not Specified	PI22-15b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22	PI22-1	Not Specified	PI22-1b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22	PI22-2	Not Specified	PI22-2b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22	PI22-3	Not Specified	PI22-3b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22	PI22-4	Not Specified	PI22-4b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22	PI22-5	Not Specified	PI22-5b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22	PI22-6	Not Specified	PI22-6b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22	PI22-7	Not Specified	PI22-7b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22	PI22-8	Not Specified	PI22-8b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22	PI22-9	Not Specified	PI22-9b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22H	PI22H-16	Metamorphic	PI22H-16a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22H	PI22H-17	Metamorphic	PI22H-17a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22H	PI22H-18	Metamorphic	PI22H-18a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22H	PI22H-19	Metamorphic	PI22H-19a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22H	PI22H-20	Metamorphic	PI22H-20a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22H	PI22H-21	Metamorphic	PI22H-21a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22H	PI22H-22	Metamorphic	PI22H-22a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22H	PI22H-23	Metamorphic	PI22H-23a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22H	PI22H-24	Metamorphic	PI22H-24a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22H	PI22H-25	Metamorphic	PI22H-25a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22H	PI22H-26	Metamorphic	PI22H-26a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22H	PI22H-27	Metamorphic	PI22H-27a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22H	PI22H-28	Metamorphic	PI22H-28a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22H	PI22H-29	Metamorphic	PI22H-29a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22H	PI22H-30	Metamorphic	PI22H-30a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22H	PI22H-31	Metamorphic	PI22H-31a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI22H	PI22H-32	Metamorphic	PI22H-32a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24H	PI24H-16	Metamorphic	PI24H-16a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24H	PI24H-17	Metamorphic	PI24H-17a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24H	PI24H-18	Metamorphic	PI24H-18a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24H	PI24H-19	Metamorphic	PI24H-19a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24H	PI24H-20	Metamorphic	PI24H-20a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24H	PI24H-21	Metamorphic	PI24H-21a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24H	PI24H-22	Metamorphic	PI24H-22a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24H	PI24H-23	Metamorphic	PI24H-23a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24H	PI24H-24	Metamorphic	PI24H-24a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24H	PI24H-25	Metamorphic	PI24H-25a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24H	PI24H-26	Metamorphic	PI24H-26a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24H	PI24H-27	Metamorphic	PI24H-27a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24H	PI24H-28	Metamorphic	PI24H-28a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24H	PI24H-29	Metamorphic	PI24H-29a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24H	PI24H-30	Metamorphic	PI24H-30a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24H	PI24H-31	Metamorphic	PI24H-31a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24H	PI24H-32	Metamorphic	PI24H-32a	Schist	Baked Contact
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24c	PI24c-1	Not Specified	PI24c-1b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24c	PI24c-2	Not Specified	PI24c-2b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24c	PI24c-3	Not Specified	PI24c-3b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24c	PI24c-4	Not Specified	PI24c-4b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24c	PI24c-6	Not Specified	PI24c-6b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24c	PI24c-7	Not Specified	PI24c-7b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24c	PI24c-8	Not Specified	PI24c-8b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24m	PI24m-10	Not Specified	PI24m-10b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24m	PI24m-11	Not Specified	PI24m-11b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24m	PI24m-12	Not Specified	PI24m-12b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24m	PI24m-13	Not Specified	PI24m-13b	Breccia	Conglomerate
1.00E-03	10.1130/G37927.1:This study	Slate Islands	PI24m	PI24m-14	Not Specified	PI24m-14b	Breccia	Conglomerate
